username,tweet,label,likes,retweets,device,location,timestamp
user_3443,Nothing much happening,neutral,1499,244,Android,Canada,19-08-2023 22:13
user_7720,I enjoyed this a lot,positive,343,480,Android,UAE,29-03-2022 03:51
user_8970,This is a normal day,neutral,166,261,Android,UAE,15-04-2022 15:34
user_5754,I ate breakfast,neutral,940,109,Android,India,23-06-2022 15:20
user_3329,This is great,positive,1031,490,iPhone,UK,17-05-2022 22:52
user_3203,Scrolling through my phone,neutral,1972,192,Web App,UAE,16-05-2022 00:18
user_8931,Nothing much happening,neutral,516,154,Android,Germany,05-05-2022 11:57
user_5683,I love this,positive,996,407,Windows,Australia,06-03-2022 03:31
user_3830,Highly recommended,positive,998,84,MacOS,UK,06-04-2023 13:26
user_7359,This is a normal day,neutral,785,104,Windows,Germany,22-04-2023 14:24
user_7522,Nothing much happening,neutral,1839,213,iPhone,Germany,28-03-2022 15:43
user_4036,I ate breakfast,neutral,519,7,Windows,UK,14-06-2023 16:35
user_2156,Working on something,neutral,1714,87,Android,Canada,20-03-2022 01:15
user_4453,Never recommended,negative,25,454,Web App,Singapore,11-01-2023 05:14
user_9875,What a wonderful moment,positive,353,388,Android,Germany,26-06-2023 06:26
user_8898,Terrible experience,negative,403,316,Windows,USA,21-11-2023 13:25
user_8388,I ate breakfast,neutral,1430,390,MacOS,Australia,21-01-2023 20:51
user_5487,What a wonderful moment,positive,164,416,Android,India,31-07-2022 23:17
user_6562,Terrible experience,negative,1067,449,Windows,Singapore,02-09-2022 18:29
user_2766,Feeling sad today,negative,242,264,iPhone,India,01-05-2023 10:40
user_8216,Working on something,neutral,1473,437,iPhone,Singapore,12-08-2023 22:07
user_2292,Feeling happy today,positive,1823,44,iPhone,UAE,29-06-2022 23:25
user_2885,Worst moment ever,negative,827,37,Web App,Germany,08-09-2022 23:27
user_7583,What a wonderful moment,positive,1255,26,Android,Canada,02-01-2023 21:20
user_8638,Highly recommended,positive,1247,433,Web App,India,08-02-2023 04:44
user_5235,What a wonderful moment,positive,1072,208,iPhone,USA,04-02-2022 06:21
user_4640,I saw a car today,neutral,372,395,Windows,Australia,10-01-2023 14:31
user_3409,Scrolling through my phone,neutral,1623,247,Web App,Canada,11-10-2022 06:28
user_6134,I saw a car today,neutral,1592,220,Android,Singapore,21-02-2022 13:07
user_3739,Not happy at all,negative,590,57,MacOS,UAE,17-07-2022 04:02
user_9145,I am reading a book,neutral,1162,307,iPhone,USA,08-11-2022 15:05
user_5355,Scrolling through my phone,neutral,1532,438,Web App,USA,03-04-2023 20:08
user_1480,Super excited,positive,515,316,MacOS,UAE,01-08-2022 10:15
user_4133,I enjoyed this a lot,positive,1559,70,Windows,UAE,03-04-2023 01:48
user_8419,Feeling sad today,negative,388,34,MacOS,UK,26-05-2023 10:17
user_3429,I saw a car today,neutral,573,289,Windows,UAE,08-01-2023 15:12
user_7356,Highly recommended,positive,1288,380,MacOS,Australia,25-12-2022 14:13
user_1579,This is bad,negative,1635,97,Web App,Australia,22-06-2023 02:51
user_9850,This ruined my day,negative,77,2,iPhone,Singapore,31-10-2023 18:51
user_3769,Just sitting here,neutral,1670,61,iPhone,UAE,24-06-2022 14:02
user_2618,Scrolling through my phone,neutral,188,253,Android,Singapore,12-10-2023 17:49
user_5535,This ruined my day,negative,1370,243,MacOS,Germany,21-11-2022 17:54
user_7034,Terrible experience,negative,236,440,Web App,Singapore,13-07-2022 16:35
user_5201,I ate breakfast,neutral,1075,342,iPhone,USA,02-09-2023 03:15
user_2408,I am going to work,neutral,1846,73,Windows,UK,21-10-2023 01:48
user_5158,This is great,positive,648,293,Windows,Canada,16-01-2022 19:51
user_3318,This is a normal day,neutral,724,247,Windows,USA,23-09-2022 05:01
user_8895,I enjoyed this a lot,positive,647,384,Web App,Germany,10-06-2023 02:49
user_3435,This is great,positive,1444,453,iPhone,India,24-01-2022 04:13
user_9350,Scrolling through my phone,neutral,979,286,iPhone,Germany,26-09-2022 05:21
user_4149,Scrolling through my phone,neutral,1709,485,iPhone,UAE,08-07-2023 15:12
user_5599,This ruined my day,negative,165,24,iPhone,Australia,13-05-2023 22:22
user_7849,Absolutely fantastic,positive,817,416,Web App,Germany,17-12-2022 19:24
user_7664,This made my day,positive,552,129,MacOS,India,08-08-2022 20:05
user_8586,Terrible experience,negative,928,284,Windows,India,20-12-2022 00:50
user_7461,Worst moment ever,negative,326,205,iPhone,Australia,25-05-2022 09:08
user_2677,This ruined my day,negative,794,13,MacOS,UK,19-03-2022 15:18
user_9296,Terrible experience,negative,1179,376,Android,Australia,18-09-2023 08:08
user_3203,I love this,positive,989,357,MacOS,India,09-11-2022 17:02
user_3419,This ruined my day,negative,786,318,Android,USA,29-08-2022 13:31
user_5321,It is raining outside,neutral,32,290,Android,UK,24-06-2023 02:11
user_1991,I am reading a book,neutral,659,377,Android,Canada,09-01-2023 06:14
user_2900,This is bad,negative,1563,95,Android,USA,09-05-2022 15:54
user_5801,I hate this,negative,1580,327,Android,Germany,14-11-2022 13:27
user_2458,I saw a car today,neutral,1696,31,Web App,Singapore,20-01-2022 22:51
user_7743,Worst moment ever,negative,892,253,iPhone,UAE,01-12-2022 09:54
user_4162,Worst moment ever,negative,934,420,iPhone,Australia,18-06-2022 19:51
user_5278,Absolutely horrible,negative,1495,220,iPhone,UK,09-03-2023 19:08
user_3479,Super excited,positive,664,55,Windows,UK,13-10-2023 22:55
user_1686,Worst moment ever,negative,812,396,iPhone,Canada,05-06-2022 10:19
user_3818,This is great,positive,968,223,iPhone,Singapore,26-01-2023 22:20
user_5413,Not happy at all,negative,1472,45,Android,UK,10-05-2022 03:14
user_7149,This is a normal day,neutral,1250,333,MacOS,Australia,06-07-2022 18:10
user_3182,Worst moment ever,negative,1748,68,Android,Germany,26-04-2022 15:43
user_8389,I hate this,negative,1088,364,iPhone,UK,19-02-2022 19:18
user_3608,Never recommended,negative,212,105,Android,India,14-12-2022 14:29
user_5589,This is a normal day,neutral,892,68,Web App,USA,29-11-2022 04:19
user_4962,I enjoyed this a lot,positive,456,182,iPhone,Singapore,06-02-2022 22:08
user_5242,I saw a car today,neutral,493,318,MacOS,Germany,06-04-2022 06:30
user_7596,This is a normal day,neutral,1577,320,Android,UK,16-03-2022 17:30
user_1159,Working on something,neutral,1093,426,Web App,Germany,20-05-2023 05:41
user_9296,I enjoyed this a lot,positive,404,248,MacOS,UAE,19-09-2022 23:10
user_4625,Worst moment ever,negative,108,349,MacOS,India,27-04-2023 15:17
user_9879,This is bad,negative,1704,472,MacOS,Germany,19-05-2023 12:23
user_3601,This is great,positive,1931,388,Android,Australia,25-09-2023 01:04
user_1556,I am going to work,neutral,1258,451,iPhone,Australia,17-09-2023 14:18
user_6344,This is a normal day,neutral,986,346,Web App,Canada,10-05-2022 16:18
user_8465,Absolutely horrible,negative,90,395,MacOS,UAE,08-05-2023 20:10
user_2659,Worst moment ever,negative,1208,322,Android,Singapore,12-08-2023 01:56
user_9299,Never recommended,negative,1882,182,Web App,Canada,23-04-2022 07:12
user_2646,Absolutely fantastic,positive,1866,334,MacOS,UAE,22-01-2023 16:07
user_5577,This is a normal day,neutral,1414,299,Windows,USA,12-05-2023 20:36
user_7248,I am reading a book,neutral,1522,184,Android,India,27-03-2022 01:51
user_3736,I love this,positive,1991,246,Windows,Canada,05-09-2022 02:33
user_4953,Absolutely horrible,negative,1268,495,Web App,Singapore,24-01-2022 19:31
user_6672,This is great,positive,848,14,Windows,India,19-08-2023 03:08
user_1866,This made my day,positive,1232,396,Windows,Australia,14-09-2022 06:36
user_1773,I saw a car today,neutral,806,262,Web App,India,23-06-2023 02:55
user_9118,Just sitting here,neutral,1339,255,Web App,Germany,31-08-2023 05:55
user_5316,Super excited,positive,1732,210,Android,USA,02-07-2023 05:51
user_1117,Worst moment ever,negative,1156,341,MacOS,Australia,29-03-2023 17:33
user_3531,I enjoyed this a lot,positive,1237,488,MacOS,Germany,30-05-2023 06:17
user_6467,This is bad,negative,1222,326,MacOS,Australia,26-07-2023 18:18
user_1998,It is raining outside,neutral,1231,98,Web App,USA,03-04-2022 20:20
user_4718,Absolutely fantastic,positive,19,181,Windows,UAE,16-11-2023 17:18
user_8430,I love this,positive,759,88,iPhone,Canada,07-04-2023 20:59
user_2788,I saw a car today,neutral,1837,130,Windows,India,18-10-2022 04:44
user_1597,This made my day,positive,1068,151,Android,India,17-04-2023 22:58
user_3389,Absolutely fantastic,positive,151,343,Web App,India,12-03-2022 19:53
user_8026,This is great,positive,797,195,Windows,Germany,16-04-2022 05:26
user_5413,Scrolling through my phone,neutral,1520,475,iPhone,UAE,24-03-2022 12:42
user_4123,It is raining outside,neutral,1664,239,Windows,USA,03-07-2023 10:40
user_8714,I am reading a book,neutral,373,325,Android,UK,27-04-2023 02:03
user_1278,This is bad,negative,1476,179,Windows,UAE,29-06-2022 09:19
user_2310,Scrolling through my phone,neutral,1618,45,Windows,Australia,20-04-2022 08:09
user_4487,I ate breakfast,neutral,895,275,Android,UAE,29-07-2023 07:28
user_7700,Not happy at all,negative,1279,214,Web App,UK,31-03-2023 16:50
user_9688,Terrible experience,negative,1020,60,iPhone,Canada,29-01-2023 07:45
user_6337,I disliked this a lot,negative,736,253,Web App,Singapore,15-10-2022 01:20
user_7979,Nothing much happening,neutral,1517,164,Windows,Canada,20-08-2022 03:28
user_3579,Amazing experience,positive,921,45,Web App,USA,25-08-2023 17:58
user_7392,I disliked this a lot,negative,720,299,Windows,USA,07-10-2022 16:11
user_8830,Feeling sad today,negative,628,160,Windows,USA,25-04-2022 19:21
user_5857,I enjoyed this a lot,positive,1495,380,Android,Australia,13-09-2022 01:59
user_8832,I love this,positive,1328,318,iPhone,USA,15-07-2022 10:26
user_7525,Absolutely fantastic,positive,1267,436,iPhone,India,20-02-2022 15:57
user_3947,Super excited,positive,309,445,MacOS,Germany,25-02-2023 12:35
user_4836,This made my day,positive,1814,367,Windows,Canada,10-11-2022 14:24
user_4233,I saw a car today,neutral,1677,193,Web App,UK,26-09-2022 03:40
user_8326,This made my day,positive,290,434,Windows,UK,22-08-2022 19:22
user_1718,Absolutely horrible,negative,1828,9,MacOS,Australia,07-10-2023 15:19
user_1492,Worst moment ever,negative,756,308,Windows,Germany,03-07-2023 20:51
user_1160,What a wonderful moment,positive,646,483,Android,UK,10-03-2023 21:28
user_3159,Scrolling through my phone,neutral,1084,237,Web App,USA,21-10-2022 17:31
user_9008,Scrolling through my phone,neutral,1151,189,Android,Singapore,08-11-2022 08:33
user_9031,Absolutely horrible,negative,935,225,Android,Canada,15-06-2022 08:38
user_1014,This made my day,positive,168,295,Android,USA,10-01-2023 13:48
user_4392,This is a normal day,neutral,1596,72,Web App,Germany,18-01-2023 06:41
user_1746,What a wonderful moment,positive,1749,240,MacOS,Australia,27-07-2023 06:24
user_2463,This is bad,negative,1815,155,Android,Canada,25-04-2022 15:44
user_2515,Not happy at all,negative,661,109,MacOS,Singapore,13-06-2022 17:51
user_3248,Working on something,neutral,186,96,Windows,Canada,22-03-2022 20:01
user_8142,I love this,positive,865,344,MacOS,Germany,24-03-2023 03:52
user_2389,This is a normal day,neutral,883,322,Windows,Singapore,08-11-2022 08:42
user_3507,I saw a car today,neutral,1534,193,Android,Germany,29-11-2022 06:28
user_6157,This is bad,negative,149,267,Windows,India,05-06-2023 01:50
user_8342,This made my day,positive,518,97,iPhone,USA,07-12-2022 22:28
user_8778,Absolutely horrible,negative,1074,459,MacOS,USA,18-12-2022 15:21
user_4249,Feeling sad today,negative,660,446,Web App,UAE,30-01-2023 21:26
user_6588,What a wonderful moment,positive,870,98,Web App,India,11-07-2022 06:04
user_3259,This made my day,positive,50,364,Web App,India,27-09-2023 21:14
user_7517,I enjoyed this a lot,positive,837,230,iPhone,India,06-05-2022 16:28
user_9532,Terrible experience,negative,1656,14,Web App,India,04-11-2023 05:24
user_8101,This made my day,positive,1340,63,Windows,India,11-07-2022 11:19
user_6548,Super excited,positive,636,28,MacOS,UAE,15-03-2023 06:01
user_9642,I saw a car today,neutral,1062,292,Web App,India,26-07-2023 08:48
user_1762,Nothing much happening,neutral,186,46,Web App,Australia,02-02-2022 15:16
user_7207,I saw a car today,neutral,1818,326,MacOS,Germany,09-07-2023 04:15
user_8305,I saw a car today,neutral,1325,441,Web App,Australia,18-06-2022 11:10
user_7840,Working on something,neutral,953,397,iPhone,USA,27-05-2022 12:21
user_5651,I saw a car today,neutral,1611,97,iPhone,India,23-11-2023 05:13
user_5249,I saw a car today,neutral,553,204,Web App,Australia,17-08-2023 15:01
user_1143,This is great,positive,1328,478,MacOS,USA,10-07-2023 04:16
user_4479,Super excited,positive,1067,139,Web App,Germany,14-03-2023 23:38
user_5919,Amazing experience,positive,266,198,iPhone,Germany,09-05-2022 05:47
user_9510,Absolutely horrible,negative,1536,145,Windows,Canada,07-06-2023 07:41
user_4485,I love this,positive,28,298,iPhone,India,11-03-2023 12:06
user_5385,Amazing experience,positive,1016,43,MacOS,Germany,07-08-2023 10:32
user_7944,Nothing much happening,neutral,1034,355,iPhone,Canada,28-08-2022 10:36
user_6320,I am reading a book,neutral,1389,331,MacOS,Canada,05-08-2023 03:24
user_5711,I disliked this a lot,negative,723,143,Windows,Canada,18-12-2022 21:45
user_8243,It is raining outside,neutral,1303,427,Windows,UK,20-06-2023 03:07
user_4257,Absolutely horrible,negative,823,474,Web App,India,23-05-2022 15:53
user_9592,Terrible experience,negative,886,429,iPhone,UAE,23-10-2022 22:03
user_3608,Working on something,neutral,1349,391,iPhone,USA,22-02-2022 10:33
user_1481,I am going to work,neutral,828,453,MacOS,India,02-10-2022 00:40
user_2924,Amazing experience,positive,510,40,iPhone,USA,16-10-2022 09:53
user_5480,This is bad,negative,1102,307,Web App,USA,22-04-2022 17:28
user_7731,Working on something,neutral,1444,244,Windows,UK,26-02-2022 23:03
user_3776,Amazing experience,positive,1667,338,Web App,Germany,28-11-2022 07:25
user_3286,I am going to work,neutral,1296,265,Windows,Canada,02-02-2022 05:10
user_6740,Worst moment ever,negative,1577,462,Web App,India,15-02-2022 01:56
user_1848,Feeling sad today,negative,113,351,MacOS,India,06-08-2023 10:47
user_8324,Never recommended,negative,184,242,Web App,UAE,25-11-2022 09:43
user_8611,This is great,positive,1065,495,Windows,Germany,15-09-2023 12:47
user_7405,This ruined my day,negative,1844,351,Windows,UK,12-09-2023 03:13
user_5838,Feeling happy today,positive,125,244,Web App,Singapore,02-03-2023 21:40
user_9310,Feeling happy today,positive,1239,474,Windows,USA,03-09-2023 02:22
user_7223,This is bad,negative,1743,384,iPhone,USA,31-03-2022 12:00
user_8795,I am reading a book,neutral,337,495,Web App,Germany,02-04-2023 06:58
user_8824,Nothing much happening,neutral,737,378,MacOS,UAE,06-04-2023 14:58
user_5449,Not happy at all,negative,1811,305,Web App,Singapore,12-02-2023 09:32
user_6437,Not happy at all,negative,159,297,Windows,Canada,19-06-2022 13:45
user_8002,I enjoyed this a lot,positive,695,419,iPhone,Australia,27-06-2022 05:34
user_2113,I disliked this a lot,negative,751,382,Android,UK,07-04-2022 06:32
user_7214,Feeling sad today,negative,139,351,Android,Canada,15-08-2022 08:03
user_8299,I enjoyed this a lot,positive,763,344,iPhone,Australia,21-12-2022 14:20
user_2194,I love this,positive,2,138,MacOS,Germany,09-02-2023 20:11
user_2170,I saw a car today,neutral,1302,320,iPhone,UAE,14-06-2023 03:57
user_8075,Super excited,positive,1314,9,Web App,Canada,19-09-2022 22:54
user_8833,I saw a car today,neutral,253,312,iPhone,India,08-06-2022 06:59
user_9896,This is a normal day,neutral,9,197,MacOS,Canada,05-05-2022 04:34
user_9382,I am going to work,neutral,631,127,Web App,UK,11-01-2022 21:27
user_1437,Amazing experience,positive,1327,167,Android,UAE,24-03-2022 09:27
user_9943,I am going to work,neutral,640,12,MacOS,India,31-08-2022 20:32
user_5882,What a wonderful moment,positive,921,103,Android,UK,06-09-2023 13:47
user_8060,It is raining outside,neutral,1039,8,Android,UK,23-07-2022 02:08
user_7138,This made my day,positive,756,253,Windows,USA,26-04-2023 21:10
user_9384,What a wonderful moment,positive,920,286,iPhone,India,24-09-2023 20:01
user_7316,Absolutely horrible,negative,1467,214,Android,Germany,28-07-2022 01:52
user_5646,Nothing much happening,neutral,80,4,iPhone,India,13-12-2022 10:01
user_3819,Absolutely horrible,negative,1260,50,Web App,Canada,01-04-2023 01:26
user_1760,Not happy at all,negative,1161,262,Web App,UAE,26-06-2023 19:18
user_3309,Worst moment ever,negative,1320,137,Windows,UK,03-03-2022 20:57
user_1454,Amazing experience,positive,1348,429,Android,Canada,06-08-2023 09:10
user_6067,Terrible experience,negative,1886,125,Web App,UAE,22-05-2022 10:56
user_7617,What a wonderful moment,positive,1400,273,MacOS,India,03-12-2022 17:27
user_7504,Amazing experience,positive,71,93,Windows,USA,30-10-2023 22:58
user_6974,This is great,positive,951,443,Web App,UK,07-12-2022 08:50
user_5715,Absolutely horrible,negative,729,429,Web App,UAE,30-03-2022 11:26
user_6219,Never recommended,negative,1549,162,Windows,India,23-05-2023 05:44
user_2921,Nothing much happening,neutral,1798,443,iPhone,Germany,12-09-2023 11:26
